dateTime,t2m,sp,tp,pev,swvl1,lai_hv,slt
1986-06-11,283.48636,99825.71,0.0026262738,-0.002620751,0.3808976,2.444865,2.090762047455465
1986-06-12,284.85672,100855.664,0.00014751164,-0.0024953305,0.35998192,2.445276,2.090762047455465
1986-06-13,287.57666,101110.46,3.560545e-05,-0.0025316896,0.34505808,2.4456992,2.090762047455465
1986-06-14,289.40353,101019.7,5.041231e-06,-0.0026770723,0.3327043,2.4461122,2.090762047455465
1986-06-15,289.79987,100379.35,6.525532e-07,-0.004039282,0.31751025,2.446537,2.090762047455465
1986-06-16,292.3743,99585.02,0.00019494325,-0.003095249,0.30539185,2.4445353,2.090762047455465
1986-06-17,288.50583,99525.016,0.00024325053,-0.00230862,0.30081853,2.4424353,2.090762047455465
1986-06-18,285.9475,100080.69,3.083556e-05,-0.0024443057,0.29469383,2.440328,2.090762047455465
1986-06-19,287.78305,99910.17,0.00012212113,-0.0027075866,0.28753006,2.4382126,2.090762047455465
1986-06-20,286.6671,100067.664,7.080961e-05,-0.003347122,0.28055045,2.4361136,2.090762047455465
1986-06-21,286.65335,99977.68,0.00019546667,-0.004207251,0.27296194,2.4340062,2.090762047455465
1986-06-22,286.34717,99775.875,0.001908037,-0.0016809084,0.28918603,2.4318938,2.090762047455465
1986-06-23,286.93362,99377.22,0.0009341971,-0.0017450225,0.30978727,2.4297981,2.090762047455465
1986-06-24,287.17294,99489.6,0.0013251512,-0.0022630368,0.3422727,2.4276943,2.090762047455465
1986-06-25,289.79434,100295.86,0.00038967616,-0.0027696176,0.32451892,2.4255824,2.090762047455465
1986-06-26,291.88937,100519.69,8.17401e-05,-0.0038143157,0.30545625,2.4234858,2.090762047455465
1986-06-27,293.51547,100390.914,0.00036383662,-0.003645631,0.2900096,2.4213703,2.090762047455465
1986-06-28,293.70453,100454.89,0.00054650876,-0.0030515182,0.2837329,2.4192622,2.090762047455465
1986-06-29,292.70273,100185.0,0.0007107015,-0.004199196,0.27537608,2.4171581,2.090762047455465
1986-06-30,290.62106,100133.305,0.00044366618,-0.0036320188,0.26491114,2.4150512,2.090762047455465
1986-07-01,289.31348,100524.39,4.635168e-05,-0.0030466567,0.25703594,2.4129517,2.090762047455465
1986-07-02,289.87796,100190.29,8.58069e-06,-0.0027768165,0.24556643,2.4108424,2.090762047455465
1986-07-03,288.85986,100151.52,3.115066e-05,-0.003055941,0.23679206,2.4087405,2.090762047455465
1986-07-04,288.95297,99962.46,0.00069077866,-0.0022092676,0.23785159,2.4066198,2.090762047455465
1986-07-05,287.73447,99191.2,0.0019838274,-0.0019486815,0.25880262,2.4045231,2.090762047455465
1986-07-06,287.47894,99205.01,0.0010128709,-0.002676469,0.28430426,2.4024186,2.090762047455465
1986-07-07,286.7586,99843.88,0.00031926006,-0.0031537923,0.273615,2.400305,2.090762047455465
1986-07-08,286.98257,100057.17,0.0010019031,-0.0022494192,0.27141237,2.39821,2.090762047455465
1986-07-09,285.6081,100349.84,0.00011552627,-0.002714524,0.26703772,2.3961055,2.090762047455465
1986-07-10,288.21072,100239.58,0.0003859411,-0.0025892665,0.26058424,2.393991,2.090762047455465
1986-07-11,288.33392,100362.805,0.0023238808,-0.0015912076,0.2934165,2.3918977,2.090762047455465
1986-07-12,288.3158,100295.125,0.002521313,-0.001216286,0.31101438,2.3897815,2.090762047455465
1986-07-13,289.06567,100487.586,0.00034559224,-0.0017543008,0.30096963,2.3876743,2.090762047455465
1986-07-14,291.64975,100481.984,0.0003708669,-0.0018282243,0.291042,2.385572,2.090762047455465
1986-07-15,292.8704,100565.71,0.00033587762,-0.0023141243,0.28121233,2.383465,2.090762047455465
1986-07-16,291.96402,100245.44,8.6800486e-05,-0.0030533937,0.26878923,2.3819757,2.090762047455465
1986-07-17,288.03766,100565.26,3.355427e-05,-0.0038955782,0.25497738,2.3804972,2.090762047455465
1986-07-18,286.87994,101052.01,0.00016579882,-0.0026843182,0.2450734,2.3790243,2.090762047455465
1986-07-19,287.0857,100832.67,0.000103516446,-0.002372985,0.2386678,2.3775513,2.090762047455465
1986-07-20,288.1486,100189.72,0.0009592521,-0.002241753,0.24649721,2.3760839,2.090762047455465
1986-07-21,287.8087,99917.36,0.00036191763,-0.0021459693,0.24300663,2.3746166,2.090762047455465
1986-07-22,286.71658,99609.15,0.0002546454,-0.0026152576,0.23834743,2.3731494,2.090762047455465
1986-07-23,285.25223,99290.6,0.0011226876,-0.0030523252,0.24122949,2.3716545,2.090762047455465
1986-07-24,286.72952,99721.734,0.00018354648,-0.0029996797,0.24636197,2.3701966,2.090762047455465
1986-07-25,288.94702,99394.42,0.0005112844,-0.0023184302,0.24322753,2.3687246,2.090762047455465
1986-07-26,288.79858,99374.06,0.0005557428,-0.0022138658,0.24312066,2.367254,2.090762047455465
1986-07-27,288.67712,99612.8,0.00010638625,-0.0032042111,0.23612033,2.3657825,2.090762047455465
1986-07-28,289.6147,99514.19,0.0017417675,-0.0015847653,0.24648507,2.3643074,2.090762047455465
1986-07-29,288.33887,99461.72,0.0008137043,-0.0026634096,0.27136046,2.3628392,2.090762047455465
1986-07-30,286.33792,99289.016,0.0040281117,-0.0012399101,0.30055022,2.3613698,2.090762047455465
1986-07-31,286.90765,98881.945,0.001212638,-0.0026426213,0.32449073,2.3599124,2.090762047455465
1986-08-01,286.20865,99505.77,0.0009249523,-0.0021584788,0.3095894,2.3584378,2.090762047455465
1986-08-02,287.88815,99354.92,0.0004567126,-0.0049936245,0.30738965,2.356969,2.090762047455465
1986-08-03,285.3152,99697.47,0.003195773,-0.0015354799,0.31915557,2.3554971,2.090762047455465
1986-08-04,285.10284,99541.72,0.0013147611,-0.001963123,0.335856,2.354021,2.090762047455465
1986-08-05,286.16888,100241.61,0.0003608862,-0.0024529337,0.324962,2.3525572,2.090762047455465
1986-08-06,287.675,99485.016,0.002309783,-0.002667694,0.3295504,2.3510861,2.090762047455465
1986-08-07,287.53943,99165.8,0.0015299605,-0.0029032163,0.33033893,2.3496249,2.090762047455465
1986-08-08,286.8133,99769.38,0.00035246546,-0.002308204,0.3140729,2.34813,2.090762047455465
1986-08-09,286.92322,99982.2,0.00013836136,-0.0016074833,0.3017651,2.3466613,2.090762047455465
1986-08-10,288.0068,100080.63,0.003105815,-0.0019121647,0.32495698,2.3451967,2.090762047455465
1986-08-11,287.35822,99985.914,0.0027629815,-0.0012829045,0.36842087,2.3437328,2.090762047455465
1986-08-12,287.60587,100087.14,0.0003883317,-0.0014604309,0.34302396,2.3422554,2.090762047455465
1986-08-13,288.19498,99553.85,0.0015205331,-0.0013446173,0.33986238,2.3407822,2.090762047455465
1986-08-14,288.12064,99284.26,0.0008956538,-0.0020558385,0.33714533,2.3393052,2.090762047455465
1986-08-15,286.25812,99233.63,0.000441356,-0.0028432226,0.3246243,2.3378403,2.090762047455465
1986-08-16,286.08328,99623.32,0.000102425176,-0.0027483525,0.31280816,2.337118,2.090762047455465
1986-08-17,286.9175,99648.945,0.00017277937,-0.0018464042,0.3025649,2.3364055,2.090762047455465
1986-08-18,284.9519,99489.74,0.0020678637,-0.0011600796,0.3161568,2.3357046,2.090762047455465
1986-08-19,284.80365,99847.88,0.0007677846,-0.0021204283,0.33986506,2.3349893,2.090762047455465
1986-08-20,285.23352,100323.44,8.186536e-05,-0.001893605,0.32024923,2.3342936,2.090762047455465
1986-08-21,285.40448,99703.445,0.0014362802,-0.0009979851,0.32356763,2.3335922,2.090762047455465
1986-08-22,286.60867,98735.31,0.0029541748,-0.001098938,0.3593853,2.3328953,2.090762047455465
1986-08-23,285.18237,99236.46,0.000822849,-0.0018933227,0.36154494,2.332164,2.090762047455465
1986-08-24,285.34595,99791.32,0.0005996664,-0.002229893,0.35941857,2.3314676,2.090762047455465
1986-08-25,284.9234,98983.49,0.009929147,-0.0010337678,0.3814449,2.3307626,2.090762047455465
1986-08-26,285.4119,97184.39,0.007390042,-0.0011903791,0.4157011,2.3300688,2.090762047455465
1986-08-27,284.18024,98800.72,0.00093647686,-0.0027738402,0.39371794,2.3293588,2.090762047455465
1986-08-28,283.77478,99295.65,0.0007364695,-0.0020489912,0.3826099,2.328652,2.090762047455465
1986-08-29,283.64346,99868.586,0.00045209157,-0.0022174318,0.37336707,2.327942,2.090762047455465
1986-08-30,284.00003,100531.5,0.00043488565,-0.0017943558,0.3643254,2.327239,2.090762047455465
1986-08-31,283.8888,100845.76,0.00010423936,-0.0017096038,0.35639438,2.326558,2.090762047455465
1986-09-01,285.94522,100275.74,0.00058689207,-0.001447486,0.35202482,2.3258526,2.090762047455465
1986-09-02,286.84146,99902.0,0.0003232994,-0.0022477398,0.34755167,2.3251522,2.090762047455465
1986-09-03,284.9089,99910.125,0.0032079753,-0.0030385985,0.37321427,2.3244445,2.090762047455465
1986-09-04,283.80502,101030.96,0.00015074362,-0.0019659933,0.35234377,2.3237338,2.090762047455465
1986-09-05,284.05063,100674.85,3.9279897e-05,-0.0016922086,0.33991635,2.3230383,2.090762047455465
1986-09-06,284.1154,100291.586,0.0006697169,-0.001288515,0.33870256,2.3223305,2.090762047455465
1986-09-07,284.01157,100269.29,5.1813884e-05,-0.0018940297,0.33368137,2.321641,2.090762047455465
1986-09-08,284.09875,100194.66,8.835376e-05,-0.0014004111,0.32552013,2.3209097,2.090762047455465
1986-09-09,283.25018,100500.06,9.878326e-06,-0.0016733749,0.31935254,2.320207,2.090762047455465
1986-09-10,283.55334,100273.3,0.00016657554,-0.0012344546,0.31450453,2.319509,2.090762047455465
1986-09-11,283.50217,100026.375,0.00046426413,-0.0011058277,0.31506336,2.3188105,2.090762047455465
1986-09-12,283.3108,99979.07,0.00039396816,-0.0020162682,0.3193816,2.3180928,2.090762047455465
1986-09-13,281.72977,99487.11,0.002434439,-0.0014501476,0.33645695,2.3174002,2.090762047455465
1986-09-14,283.1903,99311.31,0.0010859095,-0.0017641163,0.37172368,2.316685,2.090762047455465
1986-09-15,281.49335,99635.84,0.0005956983,-0.0013916666,0.35321966,2.3159907,2.090762047455465
1986-09-16,281.48712,100241.41,6.347586e-05,-0.0018286793,0.3440285,2.3140595,2.090762047455465
1986-09-17,281.48566,100583.945,0.00018110768,-0.0015624015,0.33456102,2.3120773,2.090762047455465
1986-09-18,281.58575,101628.586,2.0673084e-05,-0.0017267644,0.32830092,2.3101,2.090762047455465
1986-09-19,281.61862,101949.88,4.4777235e-07,-0.0014291082,0.32082498,2.3081112,2.090762047455465
1986-09-20,283.27127,101465.13,2.729332e-07,-0.0013513245,0.3143466,2.3061366,2.090762047455465
1986-09-21,284.11905,100942.34,4.4292634e-07,-0.0013956703,0.30870742,2.3041553,2.090762047455465
1986-09-22,284.9181,100649.58,3.951072e-06,-0.0013279389,0.30384576,2.3021636,2.090762047455465
1986-09-23,284.68362,100492.22,1.008095e-05,-0.0010582545,0.29998866,2.3002007,2.090762047455465
1986-09-24,284.64056,100720.39,6.60436e-05,-0.0014393064,0.2970522,2.298214,2.090762047455465
1986-09-25,283.11554,100773.234,1.8118606e-05,-0.0013391528,0.29359666,2.296228,2.090762047455465
1986-09-26,283.3751,100500.17,3.1074625e-05,-0.0009848246,0.29108208,2.2942524,2.090762047455465
1986-09-27,284.8912,100622.62,7.116494e-05,-0.00089039654,0.28951406,2.2922645,2.090762047455465
1986-09-28,287.19876,101187.61,2.8117329e-05,-0.0012292245,0.28749394,2.2902856,2.090762047455465
1986-09-29,286.18024,101525.555,1.6340466e-05,-0.0009253657,0.28442028,2.288303,2.090762047455465
1986-09-30,285.80713,101207.09,4.0210103e-05,-0.00085279247,0.2823833,2.2863224,2.090762047455465
1986-10-01,286.40625,100376.81,0.00012613402,-0.00072416815,0.28188702,2.28434,2.090762047455465
1986-10-02,285.42184,100549.14,3.9156323e-05,-0.0009821425,0.28086042,2.2823536,2.090762047455465
1986-10-03,284.98215,100668.086,7.4762584e-06,-0.0012384314,0.27744076,2.2803805,2.090762047455465
1986-10-04,285.6083,100443.734,0.00018161973,-0.0015976838,0.2748102,2.2783868,2.090762047455465
1986-10-05,286.77704,100309.14,0.00017676594,-0.0008803397,0.2816203,2.276416,2.090762047455465
1986-10-06,287.17337,100776.67,3.2473134e-05,-0.0010724757,0.27927643,2.2744308,2.090762047455465
1986-10-07,287.90622,100705.695,7.2824136e-05,-0.0013707477,0.27615398,2.2724454,2.090762047455465
1986-10-08,286.783,100628.08,2.976644e-05,-0.00067549036,0.27398512,2.2704768,2.090762047455465
1986-10-09,286.77826,99823.06,0.00022357167,-0.0010092624,0.273896,2.2684898,2.090762047455465
1986-10-10,285.60934,99611.68,0.0029740867,-0.000581339,0.30735835,2.2665133,2.090762047455465
1986-10-11,282.49664,100753.04,0.00016875545,-0.00090505014,0.30624357,2.264532,2.090762047455465
1986-10-12,282.96497,100625.05,0.000109333356,-0.00075209,0.29852214,2.2625442,2.090762047455465
1986-10-13,286.2778,100080.76,0.00015052037,-0.00060276524,0.29717967,2.260564,2.090762047455465
1986-10-14,286.65826,99892.59,0.0007990517,-0.0003629647,0.30381438,2.2585776,2.090762047455465
1986-10-15,283.45795,100640.18,0.0008090287,-0.001237853,0.31362322,2.2565982,2.090762047455465
1986-10-16,280.56134,101305.85,3.6937905e-05,-0.00097148743,0.30371252,2.2577724,2.090762047455465
1986-10-17,280.65903,100781.195,1.577374e-05,-0.00077131094,0.29709017,2.2591035,2.090762047455465
1986-10-18,282.96353,98888.39,0.0009060595,-0.0007513346,0.30211547,2.2604232,2.090762047455465
1986-10-19,280.20517,97993.0,0.0010422345,-0.0018112132,0.33025685,2.2617521,2.090762047455465
1986-10-20,281.36957,97797.67,0.008791276,-0.0016822398,0.37117654,2.2630706,2.090762047455465
1986-10-21,282.9258,98383.05,0.0045579714,-0.0011976911,0.3817912,2.2643878,2.090762047455465
1986-10-22,281.5456,97601.55,0.001998357,-0.0009536062,0.3857942,2.2657077,2.090762047455465
1986-10-23,279.20697,98650.734,0.0006468889,-0.0019411352,0.37034944,2.267052,2.090762047455465
1986-10-24,281.24435,98397.55,0.001269276,-0.001029446,0.36687717,2.2683604,2.090762047455465
1986-10-25,281.62042,97799.31,0.001852114,-0.0021960016,0.3750255,2.2696843,2.090762047455465
1986-10-26,281.41028,100182.89,0.00012325392,-0.0018337484,0.36126795,2.2710016,2.090762047455465
1986-10-27,285.5498,99912.6,0.006451357,-0.00050221785,0.3897867,2.2723286,2.090762047455465
1986-10-28,286.1274,99528.87,0.0023838556,-0.000311577,0.39053172,2.273651,2.090762047455465
1986-10-29,280.99646,100150.82,0.00027071525,-0.0015799534,0.37982365,2.274973,2.090762047455465
1986-10-30,282.4633,99430.79,0.0018630257,-0.0015057193,0.37936568,2.2762923,2.090762047455465
1986-10-31,281.48367,99486.76,0.0007414068,-0.00073928176,0.37589607,2.2775989,2.090762047455465
1986-11-01,281.031,99158.29,0.0034754733,-0.0008310467,0.40022638,2.278923,2.090762047455465
1986-11-02,276.5171,101063.805,0.00019097351,-0.000637502,0.38020304,2.2802422,2.090762047455465
1986-11-03,279.38705,101010.26,0.0009407603,-0.00044433895,0.37764907,2.2815616,2.090762047455465
1986-11-04,279.3339,101385.03,0.000104317194,-0.0003765086,0.37382996,2.2828913,2.090762047455465
1986-11-05,282.31308,100580.73,0.0005185757,-0.00081760617,0.36968687,2.2842104,2.090762047455465
1986-11-06,279.22678,101219.95,5.15129e-05,-0.00071283366,0.3652266,2.2855341,2.090762047455465
1986-11-07,283.32526,99957.95,0.00025238708,-0.00035953184,0.36095163,2.2868443,2.090762047455465
1986-11-08,280.35638,99448.18,0.0035983839,-0.0015436689,0.38092571,2.2881846,2.090762047455465
1986-11-09,281.63528,99050.234,0.0027514256,-0.0015826246,0.38448408,2.289508,2.090762047455465
1986-11-10,283.96317,98653.44,0.0027706728,-0.0014432978,0.39898226,2.2908196,2.090762047455465
1986-11-11,282.192,99085.0,0.0038750805,-0.000829865,0.40036362,2.2921376,2.090762047455465
1986-11-12,280.04486,99871.97,0.000246779,-0.00041806026,0.38456964,2.2934694,2.090762047455465
1986-11-13,283.44623,98340.01,0.0054980344,-0.00058858347,0.40325305,2.2947934,2.090762047455465
1986-11-14,282.15573,97981.695,0.0030378269,-0.00048200428,0.4072405,2.296119,2.090762047455465
1986-11-15,280.44473,99258.445,0.00053464714,-0.000401814,0.39910936,2.2974331,2.090762047455465
1986-11-16,281.65894,99418.13,0.0027393256,-0.0009824631,0.3991329,2.2962916,2.090762047455465
1986-11-17,278.35187,99646.79,0.0017324504,-0.00043098527,0.40067625,2.2950366,2.090762047455465
1986-11-18,280.9512,99133.445,0.005543207,-0.00085958635,0.41223824,2.2937887,2.090762047455465
1986-11-19,281.86072,98840.65,0.0026628356,-0.0006385692,0.40757313,2.2925272,2.090762047455465
1986-11-20,277.9984,99496.13,0.0013756012,-0.0005977267,0.398135,2.2912848,2.090762047455465
1986-11-21,277.64642,98581.12,0.00081326335,-0.00060441735,0.40343645,2.2900293,2.090762047455465
1986-11-22,279.29645,97316.47,0.00085758604,-0.0013432141,0.3957449,2.2887838,2.090762047455465
1986-11-23,278.41748,97639.586,0.0035829328,-0.0013468553,0.4032754,2.287537,2.090762047455465
1986-11-24,283.48837,98691.945,0.0008803962,-0.00057881855,0.39476022,2.2862875,2.090762047455465
1986-11-25,284.66263,98979.14,0.0016303433,-0.0010339299,0.39464924,2.285035,2.090762047455465
1986-11-26,279.5841,99799.0,0.0015923842,-0.001060395,0.40639642,2.2837877,2.090762047455465
1986-11-27,280.10687,101422.96,0.00010431634,-0.0004115765,0.39117116,2.282529,2.090762047455465
1986-11-28,279.72083,101455.64,3.214058e-05,-0.00031823336,0.38352934,2.2812836,2.090762047455465
1986-11-29,277.14792,101181.24,1.5529782e-05,-0.00017347436,0.37831983,2.2800298,2.090762047455465
1986-11-30,278.0577,100830.82,4.4549357e-05,-0.0002776229,0.3743885,2.278786,2.090762047455465
1986-12-01,281.7423,100296.17,0.00019364801,-0.00041019573,0.37217948,2.2775304,2.090762047455465
1986-12-02,282.00705,100515.6,0.00015365682,-0.00028949595,0.37082186,2.276283,2.090762047455465
1986-12-03,283.75864,99877.49,0.00021467019,-0.0010437886,0.368321,2.2750356,2.090762047455465
1986-12-04,285.26895,99822.63,0.0013778775,-0.0010347811,0.3798987,2.2737772,2.090762047455465
1986-12-05,282.46106,99465.195,0.0026664548,-0.0016233235,0.38811174,2.2725306,2.090762047455465
1986-12-06,275.87372,99956.75,0.0002545297,-0.00025030153,0.38710296,2.2712755,2.090762047455465
1986-12-07,280.39062,98868.38,0.0007646255,-0.00049083016,0.38309443,2.270025,2.090762047455465
1986-12-08,283.05008,98009.79,0.00996456,-0.0006020461,0.41975203,2.2687836,2.090762047455465
1986-12-09,278.39255,99442.35,0.0016053753,-0.00096217985,0.40684697,2.2675319,2.090762047455465
1986-12-10,275.74142,100808.93,7.575127e-05,-0.00025284977,0.3938274,2.2662764,2.090762047455465
1986-12-11,279.11856,100254.266,0.006179474,-0.0006367976,0.40674436,2.2650356,2.090762047455465
1986-12-12,277.45654,99975.7,0.0006551216,-0.00024976858,0.3967382,2.2637787,2.090762047455465
1986-12-13,278.1739,98386.875,0.005101522,-0.0005805274,0.4104941,2.2625284,2.090762047455465
1986-12-14,273.73056,99517.79,0.00038985375,-0.000118783,0.3945614,2.2612777,2.090762047455465
1986-12-15,278.7208,98199.89,0.009083422,-0.0005627303,0.41121173,2.2600288,2.090762047455465
1986-12-16,276.4926,98990.68,0.0009709392,-0.0010727306,0.39982674,2.2596672,2.090762047455465
1986-12-17,279.54257,99364.88,0.0014818821,-0.00064065465,0.39926776,2.2593384,2.090762047455465
1986-12-18,278.88977,98264.414,0.0016155547,-0.00092265214,0.40557596,2.2590146,2.090762047455465
1986-12-19,275.89893,98716.625,0.0004094811,-0.0018072312,0.39600164,2.258692,2.090762047455465
1986-12-20,276.04895,99492.83,0.0003022318,-0.00092643127,0.38832986,2.258368,2.090762047455465
1986-12-21,275.36563,99729.57,0.00048154863,-0.0006195192,0.38449228,2.2580454,2.090762047455465
1986-12-22,273.4995,100915.39,3.960124e-05,-0.00050341716,0.37918362,2.257721,2.090762047455465
1986-12-23,274.34454,101248.92,3.9423543e-05,-0.00017834106,0.37445235,2.2573953,2.090762047455465
1986-12-24,275.9133,101316.914,3.0231184e-05,-7.927699e-05,0.3715707,2.2570717,2.090762047455465
1986-12-25,279.19357,99947.0,0.004828751,-0.00026747838,0.40034434,2.2567465,2.090762047455465
1986-12-26,275.71072,99652.85,0.0004685616,-0.00021478614,0.3879609,2.2564237,2.090762047455465
1986-12-27,276.57742,100226.9,0.00019967848,-0.0006346905,0.38159898,2.256099,2.090762047455465
1986-12-28,280.48993,99923.2,0.00040618324,-0.0005007677,0.37857255,2.2557752,2.090762047455465
1986-12-29,282.10788,99512.9,0.0006285043,-0.0009173552,0.37879857,2.2554471,2.090762047455465
1986-12-30,282.16043,98327.51,0.007177977,-0.0006676798,0.41291583,2.2551265,2.090762047455465
1986-12-31,280.2168,98698.04,0.0012043277,-0.0012852773,0.3994268,2.2548046,2.090762047455465
1987-01-01,279.96674,98539.23,0.007312941,-0.00048367633,0.41149315,2.2544816,2.090762047455465
1987-01-02,277.1207,99220.6,0.0015082333,-0.00050625583,0.4004895,2.2541575,2.090762047455465
1987-01-03,272.70255,101126.95,7.458373e-05,-0.0002814139,0.3906915,2.2538319,2.090762047455465
1987-01-04,279.05408,99974.32,0.0017134942,-0.0005059453,0.39513457,2.2535098,2.090762047455465
1987-01-05,277.6893,99347.12,0.0005160635,-0.0008962563,0.39386192,2.253186,2.090762047455465
1987-01-06,276.09784,99941.0,0.00012224063,-0.001191068,0.3850178,2.2528608,2.090762047455465
1987-01-07,273.16132,101201.26,1.2363606e-05,-0.00043648222,0.37802592,2.252538,2.090762047455465
1987-01-08,271.16376,100808.58,2.3056816e-06,-0.00012959799,0.37413654,2.2522116,2.090762047455465
1987-01-09,273.8023,99223.234,0.0002976616,-0.00021650766,0.37175453,2.2518864,2.090762047455465
1987-01-10,272.2274,99594.98,0.00025769247,-0.0005079851,0.36902517,2.25156,2.090762047455465
1987-01-11,267.82144,100833.09,3.985984e-05,-0.00082298426,0.36534256,2.251241,2.090762047455465
1987-01-12,264.84982,100558.39,5.257243e-05,-0.00061786413,0.3632089,2.2509167,2.090762047455465
1987-01-13,266.07672,99719.88,0.0004148157,-0.00063096185,0.36164925,2.250594,2.090762047455465
1987-01-14,268.4522,99425.61,0.0041652936,-0.0005638621,0.36025196,2.2502642,2.090762047455465
1987-01-15,271.53464,100274.29,0.0005569415,-0.00064647215,0.35890505,2.2499394,2.090762047455465
1987-01-16,271.9708,101066.44,0.00011700882,-0.00038491288,0.35763443,2.2483687,2.090762047455465
1987-01-17,270.4823,101462.45,4.3654098e-05,-0.00017114099,0.35634202,2.2467382,2.090762047455465
1987-01-18,270.98077,101238.11,0.00018054467,-0.00021978222,0.355453,2.2451022,2.090762047455465
1987-01-19,271.95367,101142.63,0.0001654864,-0.0002489921,0.3569448,2.2434635,2.090762047455465
1987-01-20,274.8226,101553.086,0.00019164883,-5.8493282e-05,0.37270525,2.2418346,2.090762047455465
1987-01-21,276.18726,101890.53,7.19656e-05,1.8662138e-05,0.38448328,2.2402074,2.090762047455465
1987-01-22,276.98978,101917.59,0.00014935638,5.644669e-06,0.38748196,2.238573,2.090762047455465
1987-01-23,276.71878,101875.484,0.00014630074,8.205795e-06,0.38561442,2.2369182,2.090762047455465
1987-01-24,277.09625,102095.81,0.00014900691,-8.495803e-05,0.38254735,2.235296,2.090762047455465
1987-01-25,276.14606,101306.2,0.00025739905,-0.00014983707,0.3798204,2.2336628,2.090762047455465
1987-01-26,275.64395,100046.55,6.0937145e-05,-0.00019909354,0.375174,2.232039,2.090762047455465
1987-01-27,273.88065,99349.51,7.880952e-05,-0.00028318347,0.37129965,2.2304,2.090762047455465
1987-01-28,273.00577,99311.99,9.0617505e-06,-0.00029059,0.3674767,2.2287621,2.090762047455465
1987-01-29,273.03772,99738.05,1.1642633e-05,-0.00052384986,0.36423442,2.2271357,2.090762047455465
1987-01-30,270.58475,100123.09,1.2371579e-06,-0.0008527267,0.36129838,2.2254977,2.090762047455465
1987-01-31,270.11005,100199.54,3.7592153e-07,-0.00045401492,0.3593701,2.2238853,2.090762047455465
1987-02-01,273.64798,99718.31,0.00014143626,-0.00024305371,0.35979086,2.2222457,2.090762047455465
1987-02-02,277.41125,99007.01,0.004368952,4.503101e-07,0.39381438,2.220623,2.090762047455465
1987-02-03,278.60513,99941.38,0.00035573822,-3.2648404e-05,0.3867502,2.218985,2.090762047455465
1987-02-04,278.2759,100561.98,0.000101628626,-0.00017057381,0.37838194,2.217345,2.090762047455465
1987-02-05,280.9747,100007.62,0.00013315289,-0.0003218795,0.37420556,2.2157166,2.090762047455465
1987-02-06,281.47778,99553.164,0.0009923785,-0.0009489693,0.37728894,2.2140825,2.090762047455465
1987-02-07,277.7764,100404.76,0.00064125046,-0.0003995403,0.3770939,2.212462,2.090762047455465
1987-02-08,281.4478,99999.44,0.0019730744,-0.00011788492,0.39727738,2.210809,2.090762047455465
1987-02-09,280.6396,98709.234,0.00251496,-0.00022147398,0.39873555,2.2091744,2.090762047455465
1987-02-10,277.5516,97761.44,0.0015561987,-0.0014549139,0.39339304,2.2075484,2.090762047455465
1987-02-11,276.19345,97653.805,0.0018026503,-0.00031612662,0.39446464,2.2059214,2.090762047455465
1987-02-12,275.08777,98125.09,0.00093819783,-0.0004968661,0.39598534,2.2042868,2.090762047455465
1987-02-13,273.96008,98416.56,0.000327021,-0.0003564036,0.3860101,2.2026489,2.090762047455465
1987-02-14,274.74402,99218.29,0.00094796513,-0.0005914206,0.38818175,2.20101,2.090762047455465
1987-02-15,273.1313,100060.74,7.1477065e-05,-0.0005484635,0.380028,2.1993828,2.090762047455465
1987-02-16,271.87015,100153.56,9.215496e-05,-0.00057844573,0.3744616,2.2007594,2.090762047455465
1987-02-17,272.2856,100168.8,0.00024460454,-0.00081453926,0.37119257,2.2022767,2.090762047455465
1987-02-18,272.54303,100229.17,0.00012037075,-0.00085006835,0.36849555,2.2037885,2.090762047455465
1987-02-19,272.8899,100402.65,4.239007e-05,-0.00056434504,0.36627263,2.2052968,2.090762047455465
1987-02-20,272.6762,100363.484,8.975815e-05,-0.0008763853,0.36365578,2.2068021,2.090762047455465
1987-02-21,274.39398,100313.03,1.9948011e-05,-0.00087494863,0.36134166,2.208322,2.090762047455465
1987-02-22,276.50665,100759.99,0.0001410249,-0.00066340115,0.36216915,2.2098339,2.090762047455465
1987-02-23,274.99652,100855.68,0.00027001844,-0.00045644637,0.3619319,2.2113442,2.090762047455465
1987-02-24,273.20187,100202.91,3.8789545e-05,-0.0007516079,0.35817322,2.2128584,2.090762047455465
1987-02-25,273.365,99515.64,0.0001077941,-0.0009045373,0.35468256,2.214366,2.090762047455465
1987-02-26,277.4269,99357.914,0.0035948383,-0.00015010744,0.3817055,2.2158725,2.090762047455465
1987-02-27,282.48077,99058.16,0.0013696234,-0.00021727188,0.39648825,2.2173803,2.090762047455465
1987-02-28,282.1828,99874.69,0.00021283163,-0.00072975154,0.38436493,2.2188969,2.090762047455465
1987-03-01,282.11514,99605.0,0.00525185,-0.00015693255,0.40823722,2.2204082,
1987-03-02,279.5609,99541.836,0.0016873202,-0.0023346003,0.4041226,2.2219167,
1987-03-03,273.96194,100919.71,7.136918e-05,-0.0016119767,0.3852995,2.2234366,
1987-03-04,274.7122,100131.82,0.0015436258,-0.0010525583,0.38149476,2.2249424,
1987-03-05,275.8965,100607.38,0.00031422754,-0.00058175816,0.38243422,2.2264469,
1987-03-06,275.58954,100554.15,0.0022227375,-0.0006599022,0.3944545,2.227958,
1987-03-07,274.25793,99951.86,0.0040307026,-0.001391158,0.3912058,2.2294726,
